time,code,name,price,qty
11/20 10:50:56,137310,a,-10970,9.0
11/20 10:50:56,137310,a,11050,9.0
11/20 10:50:56,137310,a,11050,
11/20 10:50:56,1430,a,-23550,4.0
11/20 10:50:56,1430,a,23750,4.0
11/20 10:50:56,1430,a,23750,
11/20 10:50:56,1430,a,23750,
11/20 10:50:56,1430,a,23750,8.0
11/20 10:50:56,1430,a,-23550,4.0
11/20 10:50:57,1430,a,23750,4.0
11/20 10:50:57,1430,a,23750,
11/20 10:50:58,137310,a,11050,
11/20 10:50:58,137310,a,11050,
11/20 10:50:58,137310,a,11050,16.0
11/20 10:50:58,137310,a,11050,25.0
11/20 10:50:58,137310,a,11050,
11/20 10:50:58,137310,a,11050,34.0
11/20 10:50:58,137310,a,11050,
11/20 10:50:58,137310,a,11050,
11/20 10:50:58,137310,a,11050,
11/20 10:50:58,137310,a,11050,43.0
11/20 10:50:58,137310,a,11050,52.0
11/20 10:50:58,137310,a,11050,61.0
11/20 10:50:58,137310,a,11050,
11/20 10:50:58,137310,a,11050,70.0
11/20 10:50:58,137310,a,11050,
11/20 10:50:58,137310,a,11050,
11/20 10:50:58,137310,a,11050,79.0
11/20 10:50:58,137310,a,11050,88.0
11/20 10:50:58,137310,a,11050,
11/20 10:50:58,137310,a,11050,
11/20 10:50:58,137310,a,11050,97.0
11/20 10:50:58,137310,a,11050,106.0
11/20 10:50:58,137310,a,11050,
11/20 10:50:58,137310,a,11050,
11/20 10:50:59,137310,a,11050,115.0
11/20 10:50:59,137310,a,11050,124.0
11/20 10:50:59,137310,a,11050,
11/20 10:50:59,137310,a,11050,
11/20 10:50:59,137310,a,11050,108.0
11/20 10:50:59,137310,a,11050,83.0
11/20 10:50:59,137310,a,-10970,9.0
11/20 10:50:59,137310,a,11050,9.0
11/20 10:50:59,1430,a,-23550,4.0
11/20 10:50:59,1430,a,23750,4.0
11/20 10:50:59,137310,a,-10970,9.0
11/20 10:50:59,137310,a,11050,9.0
11/20 10:51:0,137310,a,11050,
11/20 10:51:0,137310,a,11050,
11/20 10:51:0,137310,a,11050,74.0
11/20 10:51:0,137310,a,11050,
11/20 10:51:0,137310,a,11050,0.0
11/20 10:51:0,1430,a,-23550,4.0
11/20 10:51:0,1430,a,23750,4.0
11/20 10:51:0,30000,a,-20400,4.0
11/20 10:51:1,30000,a,20550,4.0
11/20 10:51:1,30000,a,20550,
11/20 10:51:1,1430,a,-23550,4.0
11/20 10:51:1,1430,a,23750,4.0
11/20 10:51:1,1430,a,23750,
11/20 10:51:1,1430,a,23750,
11/20 10:51:1,1430,a,23750,4.0
11/20 10:51:2,1430,a,-23550,4.0
11/20 10:51:2,1430,a,23750,4.0
11/20 10:51:2,1430,a,23750,
11/20 10:51:2,1430,a,23750,
11/20 10:51:2,1430,a,23750,0.0
11/20 10:51:5,137310,a,-10970,9.0
11/20 10:51:5,137310,a,11050,9.0
11/20 10:51:5,137310,a,11050,
11/20 10:51:8,1430,a,-23550,4.0
11/20 10:51:8,1430,a,23750,4.0
11/20 10:51:8,1430,a,23750,
11/20 10:51:9,30000,a,20550,
11/20 10:51:9,30000,a,20550,1.0
11/20 10:51:9,30000,a,-20400,4.0
11/20 10:51:9,30000,a,20550,4.0
11/20 10:51:9,30000,a,20550,
11/20 10:51:9,30000,a,20550,0.0
11/20 10:51:9,137310,a,11050,
11/20 10:51:9,137310,a,11050,
11/20 10:51:9,137310,a,11050,9.0
11/20 10:51:9,137310,a,11050,18.0
11/20 10:51:9,137310,a,-10970,9.0
11/20 10:51:9,137310,a,11050,9.0
11/20 10:51:9,137310,a,11050,
11/20 10:51:9,137310,a,11050,9.0
11/20 10:51:10,137310,a,-10970,9.0
11/20 10:51:10,137310,a,11050,9.0
11/20 10:51:10,137310,a,11050,
11/20 10:51:10,137310,a,11050,
11/20 10:51:10,137310,a,11050,0.0
11/20 10:51:10,137310,a,-10970,9.0
11/20 10:51:10,137310,a,11050,9.0
11/20 10:51:10,137310,a,11050,
11/20 10:51:14,137310,a,-10970,9.0
11/20 10:51:15,137310,a,11050,9.0
11/20 10:51:15,137310,a,11050,
11/20 10:51:15,137310,a,-10970,9.0
11/20 10:51:15,137310,a,11050,9.0
11/20 10:51:15,137310,a,11050,
11/20 10:51:17,1430,a,23750,
11/20 10:51:17,1430,a,23750,
11/20 10:51:17,1430,a,23750,
11/20 10:51:17,1430,a,23750,4.0
11/20 10:51:17,1430,a,23750,8.0
11/20 10:51:17,1430,a,23750,12.0
11/20 10:51:17,1430,a,23750,
11/20 10:51:17,1430,a,23750,15.0
11/20 10:51:17,1430,a,23750,
11/20 10:51:17,1430,a,23750,11.0
11/20 10:51:17,1430,a,23750,
11/20 10:51:17,1430,a,23750,3.0
11/20 10:51:17,1430,a,-23550,4.0
11/20 10:51:17,1430,a,23750,4.0
11/20 10:51:18,1430,a,23750,
11/20 10:51:18,1430,a,23750,4.0
11/20 10:51:18,1430,a,23750,
11/20 10:51:18,1430,a,23750,8.0
11/20 10:51:18,1430,a,-23550,4.0
11/20 10:51:18,1430,a,23750,4.0
11/20 10:51:19,1430,a,23750,
11/20 10:51:19,1430,a,23750,4.0
11/20 10:51:19,1430,a,23750,
11/20 10:51:19,137310,a,11050,
11/20 10:51:19,137310,a,11050,1.0
11/20 10:51:19,30000,a,20550,
11/20 10:51:19,30000,a,20550,
11/20 10:51:19,30000,a,20550,3.0
11/20 10:51:19,30000,a,20550,7.0
11/20 10:51:19,137310,a,-10970,9.0
11/20 10:51:19,137310,a,11050,9.0
11/20 10:51:19,30000,a,20550,
11/20 10:51:19,30000,a,20550,11.0
11/20 10:51:19,30000,a,-20400,4.0
11/20 10:51:19,30000,a,20550,4.0
11/20 10:51:19,30000,a,-20400,4.0
11/20 10:51:19,30000,a,20550,4.0
11/20 10:51:19,30000,a,20550,
11/20 10:51:22,30000,a,20550,
11/20 10:51:22,30000,a,20550,12.0
11/20 10:51:22,30000,a,20550,
11/20 10:51:22,30000,a,20550,0.0
11/20 10:51:22,30000,a,-20400,4.0
11/20 10:51:22,30000,a,20550,4.0
11/20 10:51:22,30000,a,20550,
11/20 10:51:22,1430,a,23750,
11/20 10:51:22,1430,a,23750,8.0
11/20 10:51:22,1430,a,-23550,4.0
11/20 10:51:22,1430,a,23750,4.0
11/20 10:51:22,137310,a,-10970,9.0
11/20 10:51:22,137310,a,11050,9.0
11/20 10:51:22,1430,a,-23550,4.0
11/20 10:51:22,1430,a,23750,4.0
11/20 10:51:25,1430,a,-23550,4.0
11/20 10:51:25,1430,a,23750,4.0
11/20 10:51:25,1430,a,23750,
11/20 10:51:25,1430,a,23750,
11/20 10:51:25,1430,a,23750,4.0
11/20 10:51:25,1430,a,23750,
11/20 10:51:25,1430,a,23750,0.0
11/20 10:51:28,30000,a,20550,
11/20 10:51:28,30000,a,20550,
11/20 10:51:28,30000,a,20550,3.0
11/20 10:51:28,30000,a,20550,7.0
11/20 10:51:28,30000,a,-20400,4.0
11/20 10:51:28,30000,a,20550,4.0
11/20 10:51:28,30000,a,20550,
11/20 10:51:28,30000,a,20550,4.0
11/20 10:51:28,30000,a,20550,
11/20 10:51:30,1430,a,-23550,4.0
11/20 10:51:30,1430,a,23750,4.0
11/20 10:51:30,1430,a,23750,
11/20 10:51:31,1430,a,-23550,4.0
11/20 10:51:31,1430,a,23750,4.0
11/20 10:51:32,1430,a,23750,
11/20 10:51:32,137310,a,-10970,9.0
11/20 10:51:32,137310,a,11050,9.0
11/20 10:51:32,137310,a,11050,
11/20 10:51:34,137310,a,-10970,9.0
11/20 10:51:34,137310,a,11050,9.0
11/20 10:51:34,137310,a,11050,
11/20 10:51:35,137310,a,-10970,9.0
11/20 10:51:35,137310,a,11050,9.0
11/20 10:51:36,137310,a,11050,
11/20 10:51:36,137310,a,11050,
11/20 10:51:36,137310,a,11050,2.0
11/20 10:51:36,137310,a,11050,
11/20 10:51:36,137310,a,11050,0.0
11/20 10:51:36,137310,a,-10970,9.0
11/20 10:51:36,137310,a,11050,9.0
11/20 10:51:39,30000,a,-20400,4.0
11/20 10:51:39,30000,a,20550,4.0
11/20 10:51:40,30000,a,20550,
11/20 10:51:40,30000,a,20550,
11/20 10:51:40,30000,a,20550,0.0
11/20 10:51:40,1430,a,-23550,4.0
11/20 10:51:40,1430,a,23750,4.0
11/20 10:51:41,137310,a,-10970,9.0
11/20 10:51:41,137310,a,11050,9.0
11/20 10:51:41,137310,a,11050,
11/20 10:51:43,1430,a,-23550,4.0
11/20 10:51:43,1430,a,23750,4.0
11/20 10:51:43,1430,a,23750,
11/20 10:51:44,8730,a,-34150,2.0
11/20 10:51:44,8730,a,34500,2.0
11/20 10:51:44,8730,a,34500,
11/20 10:51:44,8730,a,-34250,2.0
11/20 10:51:44,8730,a,34500,2.0
11/20 10:51:44,8730,a,34500,
11/20 10:51:45,8730,a,-34250,2.0
11/20 10:51:45,8730,a,34500,2.0
11/20 10:51:45,8730,a,-34250,2.0
11/20 10:51:45,8730,a,34500,2.0
11/20 10:51:45,30000,a,20550,
11/20 10:51:45,30000,a,20550,3.0
11/20 10:51:45,30000,a,-20400,4.0
11/20 10:51:45,30000,a,20550,4.0
11/20 10:51:45,30000,a,20550,
11/20 10:51:46,1430,a,-23550,4.0
11/20 10:51:46,1430,a,23750,4.0
11/20 10:51:46,1430,a,23750,
11/20 10:51:46,8730,a,-34250,2.0
11/20 10:51:46,8730,a,34500,2.0
11/20 10:51:49,1430,a,23750,
11/20 10:51:49,1430,a,23750,4.0
11/20 10:51:49,1430,a,23750,
11/20 10:51:49,1430,a,23750,
11/20 10:51:49,1430,a,23750,
11/20 10:51:49,1430,a,23750,
11/20 10:51:49,1430,a,23750,8.0
11/20 10:51:49,1430,a,23750,12.0
11/20 10:51:49,1430,a,23750,16.0
11/20 10:51:49,1430,a,23750,20.0
11/20 10:51:49,1430,a,23750,
11/20 10:51:49,1430,a,23750,16.0
11/20 10:51:49,30000,a,20550,
11/20 10:51:49,30000,a,20550,
11/20 10:51:49,30000,a,20550,4.0
11/20 10:51:49,30000,a,20550,8.0
11/20 10:51:49,30000,a,20550,
11/20 10:51:49,30000,a,20550,12.0
11/20 10:51:49,1430,a,-23550,4.0
11/20 10:51:49,1430,a,23750,4.0
11/20 10:51:49,30000,a,-20400,4.0
11/20 10:51:49,30000,a,20550,4.0
11/20 10:51:49,8730,a,34500,
11/20 10:51:49,8730,a,34500,1.0
11/20 10:51:49,8730,a,-34250,2.0
11/20 10:51:49,8730,a,34500,2.0
11/20 10:51:50,137310,a,-10970,9.0
11/20 10:51:50,137310,a,11050,9.0
11/20 10:51:50,137310,a,11050,
11/20 10:51:50,30000,a,-20400,4.0
11/20 10:51:50,30000,a,20550,4.0
11/20 10:51:50,30000,a,20550,
11/20 10:51:50,30000,a,20550,
11/20 10:51:50,30000,a,20550,8.0
11/20 10:51:52,30000,a,-20400,4.0
11/20 10:51:52,30000,a,20550,4.0
11/20 10:51:52,30000,a,20550,
11/20 10:51:52,30000,a,20550,
11/20 10:51:52,30000,a,20550,4.0
11/20 10:51:52,30000,a,20550,
11/20 10:51:52,30000,a,20550,0.0
11/20 10:51:53,30000,a,-20400,4.0
11/20 10:51:53,30000,a,20550,4.0
11/20 10:51:53,30000,a,20550,
11/20 10:51:53,137310,a,11050,
11/20 10:51:53,137310,a,11050,1.0
11/20 10:51:54,137310,a,11050,
11/20 10:51:54,137310,a,11050,0.0
11/20 10:51:54,137310,a,-10970,9.0
11/20 10:51:54,137310,a,11050,9.0
11/20 10:51:54,1430,a,-23550,4.0
11/20 10:51:54,1430,a,23750,4.0
11/20 10:51:55,1430,a,23750,
11/20 10:51:55,1430,a,23750,
11/20 10:51:55,1430,a,23750,12.0
11/20 10:51:55,137310,a,-10970,9.0
11/20 10:51:55,137310,a,11050,9.0
11/20 10:51:55,137310,a,11050,
11/20 10:51:56,1430,a,-23550,4.0
11/20 10:51:56,1430,a,23750,4.0
11/20 10:51:56,1430,a,23750,
11/20 10:51:56,1430,a,23750,
11/20 10:51:56,1430,a,23750,8.0
11/20 10:51:56,30000,a,20550,
11/20 10:51:56,30000,a,20550,1.0
11/20 10:51:56,1430,a,23750,
11/20 10:51:56,1430,a,23750,0.0
11/20 10:51:56,30000,a,-20400,4.0
11/20 10:51:56,30000,a,20550,4.0
11/20 10:51:57,1430,a,-23550,4.0
11/20 10:51:57,1430,a,23750,4.0
11/20 10:51:58,137310,a,11050,
11/20 10:51:58,137310,a,11050,1.0
11/20 10:51:58,137310,a,11050,
11/20 10:51:58,137310,a,11050,0.0
11/20 10:51:59,137310,a,-10970,9.0
11/20 10:51:59,137310,a,11050,9.0
11/20 10:51:59,137310,a,11050,
11/20 10:52:0,137310,a,-10970,9.0
11/20 10:52:0,137310,a,11050,9.0
11/20 10:52:0,137310,a,11050,
11/20 10:52:1,137310,a,-10970,9.0
11/20 10:52:1,137310,a,11060,9.0
11/20 10:52:1,137310,a,11060,
11/20 10:52:1,8730,a,-34250,2.0
11/20 10:52:1,8730,a,34500,2.0
11/20 10:52:1,8730,a,34500,
11/20 10:52:5,1430,a,-23550,4.0
11/20 10:52:5,1430,a,23750,4.0
11/20 10:52:5,1430,a,23750,
11/20 10:52:5,1430,a,-23550,4.0
11/20 10:52:5,1430,a,23750,4.0
11/20 10:52:5,1430,a,23750,
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,5.0
11/20 10:52:8,137310,a,11060,14.0
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,23.0
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,32.0
11/20 10:52:8,137310,a,11060,41.0
11/20 10:52:8,137310,a,11060,50.0
11/20 10:52:8,137310,a,11060,59.0
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,68.0
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,77.0
11/20 10:52:8,137310,a,11060,86.0
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,95.0
11/20 10:52:8,137310,a,11060,104.0
11/20 10:52:8,137310,a,11060,113.0
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,108.0
11/20 10:52:8,137310,a,11060,
11/20 10:52:8,137310,a,11060,94.0
11/20 10:52:8,137310,a,-10970,9.0
11/20 10:52:8,137310,a,11060,9.0
11/20 10:52:8,137310,a,-10970,9.0
11/20 10:52:8,137310,a,11060,9.0
11/20 10:52:9,137310,a,-10970,9.0
11/20 10:52:9,137310,a,11060,9.0
11/20 10:52:9,137310,a,11060,
11/20 10:52:10,137310,a,11060,
11/20 10:52:10,137310,a,11060,85.0
11/20 10:52:10,137310,a,11060,
11/20 10:52:10,137310,a,11060,0.0
11/20 10:52:10,30000,a,-20400,4.0
11/20 10:52:10,30000,a,20550,4.0
11/20 10:52:11,1430,a,-23550,4.0
11/20 10:52:11,1430,a,23750,4.0
11/20 10:52:11,1430,a,23750,
11/20 10:52:11,8730,a,-34250,2.0
11/20 10:52:11,8730,a,34500,2.0
11/20 10:52:11,8730,a,34500,
11/20 10:52:13,30000,a,20550,
11/20 10:52:13,30000,a,20550,4.0
11/20 10:52:13,30000,a,20550,
11/20 10:52:13,8730,a,-34250,2.0
11/20 10:52:14,8730,a,34500,2.0
11/20 10:52:14,30000,a,-20400,4.0
11/20 10:52:14,30000,a,20550,4.0
11/20 10:52:14,30000,a,20550,8.0
11/20 10:52:14,30000,a,20550,
11/20 10:52:14,30000,a,20550,12.0
11/20 10:52:14,30000,a,20550,
11/20 10:52:14,30000,a,20550,8.0
11/20 10:52:14,8730,a,34500,
11/20 10:52:14,137310,a,-10970,9.0
11/20 10:52:14,137310,a,11060,9.0
11/20 10:52:14,8730,a,-34250,2.0
11/20 10:52:14,8730,a,34500,2.0
11/20 10:52:14,30000,a,-20400,4.0
11/20 10:52:14,30000,a,20550,4.0
11/20 10:52:14,30000,a,-20400,4.0
11/20 10:52:14,30000,a,20550,4.0
11/20 10:52:16,137310,a,-10970,9.0
11/20 10:52:16,137310,a,11060,9.0
11/20 10:52:16,30000,a,-20400,4.0
11/20 10:52:16,30000,a,20550,4.0
11/20 10:52:16,137310,a,11060,
11/20 10:52:16,30000,a,20550,
11/20 10:52:16,30000,a,20550,
11/20 10:52:16,30000,a,20550,4.0
11/20 10:52:16,1430,a,23750,
11/20 10:52:16,1430,a,23750,
11/20 10:52:16,1430,a,23750,4.0
11/20 10:52:16,1430,a,23750,8.0
11/20 10:52:16,1430,a,23750,
11/20 10:52:16,1430,a,23750,9.0
11/20 10:52:16,1430,a,-23550,4.0
11/20 10:52:16,1430,a,23800,4.0
11/20 10:52:17,137310,a,11060,
11/20 10:52:17,137310,a,11060,9.0
11/20 10:52:17,137310,a,11060,
11/20 10:52:17,137310,a,11060,18.0
11/20 10:52:17,137310,a,11060,
11/20 10:52:17,137310,a,11060,9.0
11/20 10:52:17,137310,a,-10970,9.0
11/20 10:52:17,137310,a,11060,9.0
11/20 10:52:19,1430,a,-23550,4.0
11/20 10:52:19,1430,a,23800,4.0
11/20 10:52:19,1430,a,23800,
11/20 10:52:19,1430,a,23800,
11/20 10:52:19,1430,a,23800,5.0
11/20 10:52:19,1430,a,23800,
11/20 10:52:19,1430,a,23800,0.0
11/20 10:52:20,1430,a,-23550,4.0
11/20 10:52:20,1430,a,23800,4.0
11/20 10:52:20,1430,a,23800,
11/20 10:52:20,1430,a,-23550,4.0
11/20 10:52:20,1430,a,23800,4.0
11/20 10:52:20,137310,a,-10970,9.0
11/20 10:52:20,137310,a,11060,9.0
11/20 10:52:20,1430,a,23800,
11/20 10:52:21,30000,a,20550,
11/20 10:52:21,30000,a,20550,8.0
11/20 10:52:21,137310,a,-10970,9.0
11/20 10:52:21,137310,a,11060,9.0
11/20 10:52:21,30000,a,20550,
11/20 10:52:21,137310,a,11060,
11/20 10:52:21,30000,a,20550,0.0
11/20 10:52:21,30000,a,-20400,4.0
11/20 10:52:21,30000,a,20550,4.0
11/20 10:52:21,8730,a,-34250,2.0
11/20 10:52:21,8730,a,34500,2.0
11/20 10:52:21,30000,a,-20400,4.0
11/20 10:52:21,30000,a,20550,4.0
11/20 10:52:22,1430,a,-23550,4.0
11/20 10:52:22,1430,a,23800,4.0
11/20 10:52:22,1430,a,23800,
11/20 10:52:24,30000,a,-20400,4.0
11/20 10:52:24,30000,a,20550,4.0
11/20 10:52:24,137310,a,-10970,9.0
11/20 10:52:24,137310,a,11060,9.0
11/20 10:52:24,30000,a,20550,
11/20 10:52:24,137310,a,11060,
11/20 10:52:24,137310,a,11060,
11/20 10:52:24,137310,a,11060,0.0
11/20 10:52:24,30000,a,-20400,4.0
11/20 10:52:24,30000,a,20550,4.0
11/20 10:52:24,8730,a,-34250,2.0
11/20 10:52:24,8730,a,34500,2.0
11/20 10:52:25,137310,a,-10970,9.0
11/20 10:52:25,137310,a,11060,9.0
11/20 10:52:25,137310,a,11060,
11/20 10:52:25,8730,a,-34250,2.0
11/20 10:52:25,8730,a,34500,2.0
11/20 10:52:26,8730,a,34500,
11/20 10:52:26,30000,a,-20400,4.0
11/20 10:52:26,30000,a,20550,4.0
11/20 10:52:26,1430,a,23800,
11/20 10:52:26,1430,a,23800,
11/20 10:52:26,1430,a,23800,
11/20 10:52:26,1430,a,23800,3.0
11/20 10:52:26,1430,a,23800,7.0
11/20 10:52:27,1430,a,23800,11.0
11/20 10:52:27,1430,a,23800,
11/20 10:52:27,1430,a,23800,15.0
11/20 10:52:27,1430,a,23800,
11/20 10:52:27,1430,a,23800,
11/20 10:52:27,1430,a,23800,
11/20 10:52:27,1430,a,23800,19.0
11/20 10:52:27,1430,a,23800,23.0
11/20 10:52:27,1430,a,23800,27.0
11/20 10:52:27,1430,a,23800,
11/20 10:52:27,1430,a,23800,
11/20 10:52:27,1430,a,23800,24.0
11/20 10:52:27,1430,a,23800,17.0
11/20 10:52:27,1430,a,-23600,4.0
11/20 10:52:27,1430,a,23800,4.0
11/20 10:52:27,137310,a,-10970,9.0
11/20 10:52:27,137310,a,11060,9.0
11/20 10:52:27,1430,a,-23600,4.0
11/20 10:52:27,1430,a,23800,4.0
11/20 10:52:28,137310,a,-10970,9.0
11/20 10:52:28,137310,a,11060,9.0
11/20 10:52:29,137310,a,11060,
11/20 10:52:29,30000,a,20550,
11/20 10:52:29,30000,a,20550,4.0
11/20 10:52:29,30000,a,20550,
11/20 10:52:29,30000,a,20550,0.0
11/20 10:52:29,30000,a,-20400,4.0
11/20 10:52:29,30000,a,20550,4.0
11/20 10:52:30,1430,a,-23600,4.0
11/20 10:52:30,1430,a,23800,4.0
11/20 10:52:30,1430,a,23800,
11/20 10:52:31,1430,a,23800,
11/20 10:52:31,1430,a,23800,13.0
11/20 10:52:31,1430,a,23800,
11/20 10:52:31,1430,a,23800,0.0
11/20 10:52:31,1430,a,-23600,4.0
11/20 10:52:31,1430,a,23800,4.0
11/20 10:52:32,1430,a,-23600,4.0
11/20 10:52:32,1430,a,23800,4.0
11/20 10:52:32,1430,a,23800,
11/20 10:52:32,1430,a,-23600,4.0
11/20 10:52:32,1430,a,23800,4.0
11/20 10:52:33,1430,a,23800,
11/20 10:52:34,1430,a,23800,
11/20 10:52:34,1430,a,23800,
11/20 10:52:34,1430,a,23800,4.0
11/20 10:52:34,1430,a,23800,8.0
11/20 10:52:34,1430,a,23800,
11/20 10:52:34,1430,a,23800,12.0
11/20 10:52:34,1430,a,-23600,4.0
11/20 10:52:34,1430,a,23800,4.0
11/20 10:52:34,1430,a,23800,
11/20 10:52:34,1430,a,23800,8.0
11/20 10:52:34,1430,a,23800,
11/20 10:52:34,1430,a,23800,0.0
11/20 10:52:35,137310,a,-10970,9.0
11/20 10:52:35,137310,a,11060,9.0
11/20 10:52:35,137310,a,11060,
11/20 10:52:36,1430,a,-23600,4.0
11/20 10:52:36,1430,a,23800,4.0
11/20 10:52:36,1430,a,23800,
11/20 10:52:37,137310,a,-10970,9.0
11/20 10:52:37,137310,a,11060,9.0
11/20 10:52:37,137310,a,11060,
11/20 10:52:38,1430,a,23800,
11/20 10:52:38,1430,a,23800,4.0
11/20 10:52:38,1430,a,-23600,4.0
11/20 10:52:38,1430,a,23800,4.0
11/20 10:52:38,1430,a,23800,
11/20 10:52:38,1430,a,23800,0.0
11/20 10:52:38,1430,a,23800,
11/20 10:52:38,1430,a,-23600,4.0
11/20 10:52:38,1430,a,23800,4.0
11/20 10:52:38,137310,a,-10970,9.0
11/20 10:52:38,137310,a,11060,9.0
11/20 10:52:39,1430,a,-23600,4.0
11/20 10:52:39,1430,a,23800,4.0
11/20 10:52:39,1430,a,23800,
11/20 10:52:39,1430,a,23800,4.0
11/20 10:52:39,1430,a,-23650,4.0
11/20 10:52:39,1430,a,23850,4.0
11/20 10:52:39,1430,a,23850,
11/20 10:52:39,1430,a,23850,
11/20 10:52:39,1430,a,23850,0.0
11/20 10:52:39,1430,a,-23650,4.0
11/20 10:52:39,1430,a,23850,4.0
11/20 10:52:40,137310,a,11060,
11/20 10:52:40,137310,a,11060,9.0
11/20 10:52:40,137310,a,11060,
11/20 10:52:40,137310,a,11060,
11/20 10:52:40,137310,a,11060,18.0
11/20 10:52:40,137310,a,11060,27.0
11/20 10:52:40,137310,a,11060,
11/20 10:52:40,137310,a,11060,
11/20 10:52:40,137310,a,11060,
11/20 10:52:40,137310,a,11060,36.0
11/20 10:52:40,137310,a,11060,45.0
11/20 10:52:40,137310,a,11060,54.0
11/20 10:52:40,137310,a,11060,
11/20 10:52:40,137310,a,11060,45.0
11/20 10:52:41,137310,a,-10970,9.0
11/20 10:52:41,137310,a,11060,9.0
11/20 10:52:41,137310,a,11060,
11/20 10:52:41,137310,a,11060,0.0
11/20 10:52:41,1430,a,-23650,4.0
11/20 10:52:41,1430,a,23850,4.0
11/20 10:52:41,137310,a,-10970,9.0
11/20 10:52:41,137310,a,11060,9.0
11/20 10:52:41,1430,a,-23650,4.0
11/20 10:52:41,1430,a,23850,4.0
11/20 10:52:41,1430,a,23850,
11/20 10:52:42,137310,a,-10970,9.0
11/20 10:52:42,137310,a,11060,9.0
11/20 10:52:42,137310,a,11060,
11/21 9:28:15,042660,a,-26500,3.0
11/21 9:28:16,042660,a,26700,3.0
11/21 9:28:16,042660,a,26700,
11/21 9:28:16,008930,a,-35600,2
11/21 9:28:16,008930,a,35850,2
11/21 9:28:16,042660,a,-26500,3
11/21 9:28:16,042660,a,26700,3
11/21 9:28:16,008930,a,35850,
11/21 9:28:16,042660,a,-26500,3
11/21 9:28:16,042660,a,26700,3
11/21 9:28:17,042660,a,-26500,3
11/21 9:28:17,042660,a,26700,3
11/21 9:28:17,042660,a,26700,
11/21 9:28:17,042660,a,-26500,3
11/21 9:28:17,042660,a,26700,3
11/21 9:28:17,042660,a,26700,
11/21 9:28:17,042660,a,26700,
11/21 9:28:17,042660,a,26700,1
11/21 9:28:17,042660,a,-26500,3
11/21 9:28:18,042660,a,26700,3
11/21 9:28:18,042660,a,26700,
11/21 9:28:18,042660,a,26700,3
11/21 9:28:18,042660,a,-26500,3
11/21 9:28:18,042660,a,26700,3
11/21 9:28:18,042660,a,26700,
11/21 9:28:18,042660,a,26700,0
11/21 9:28:18,042660,a,26700,
11/21 9:28:18,042660,a,-26500,3
11/21 9:28:18,042660,a,26700,3
11/21 9:28:18,042660,a,26700,
11/21 9:28:18,042660,a,26700,3
11/21 9:28:18,042660,a,-26500,3
11/21 9:28:18,042660,a,26700,3
11/21 9:28:18,042660,a,26700,
11/21 9:28:18,042660,a,26700,
11/21 9:28:18,042660,a,26700,6
11/21 9:28:18,042660,a,26700,9
11/21 9:28:19,042660,a,-26500,3
11/21 9:28:19,042660,a,26700,3
11/21 9:28:19,042660,a,-26500,3
11/21 9:28:19,042660,a,26700,3
11/21 9:28:19,042660,a,26700,
11/21 9:28:19,042660,a,26700,
11/21 9:28:19,042660,a,26700,6
11/21 9:28:19,042660,a,26700,
11/21 9:28:19,042660,a,26700,0
11/21 9:28:19,042660,a,-26500,3
11/21 9:28:19,042660,a,26700,3
11/21 9:28:20,042660,a,-26500,3
11/21 9:28:20,042660,a,26700,3
11/21 9:28:20,042660,a,-26500,3
11/21 9:28:20,042660,a,26700,3
11/21 9:28:20,042660,a,26700,
11/21 9:28:20,008930,a,-35600,2
11/21 9:28:20,008930,a,35850,2
11/21 9:28:20,008930,a,35850,
11/21 9:28:20,042660,a,-26500,3
11/21 9:28:20,042660,a,26700,3
11/21 9:28:20,042660,a,-26500,3
11/21 9:28:20,042660,a,26700,3
11/21 9:28:21,042660,a,-26500,3
11/21 9:28:21,042660,a,26700,3
11/21 9:28:21,042660,a,26700,
11/21 9:28:21,042660,a,-26500,3
11/21 9:28:21,042660,a,26700,3
11/21 9:28:21,042660,a,26700,
11/21 9:28:21,042660,a,26700,
11/21 9:28:21,042660,a,26700,1
11/21 9:28:21,042660,a,26700,
11/21 9:28:22,042660,a,26700,
11/21 9:28:22,042660,a,26700,
11/21 9:28:22,042660,a,26700,3
11/21 9:28:22,042660,a,26700,6
11/21 9:28:22,042660,a,26700,9
11/21 9:28:22,042660,a,26700,
11/21 9:28:22,042660,a,26700,12
11/21 9:28:22,042660,a,-26500,3
11/21 9:28:22,042660,a,26700,3
11/21 9:28:22,042660,a,-26500,3
11/21 9:28:22,042660,a,26700,3
11/21 9:28:22,006040,a,0,
11/21 9:28:22,006040,a,0,0
11/21 9:28:22,042660,a,-26500,3
11/21 9:28:22,042660,a,26700,3
